date,precipitation_sum,rain_sum,precipitation_hours,temperature_2m_mean,temperature_2m_max,temperature_2m_min,vapour_pressure_deficit_max,cloudcover_mean,shortwave_radiation_sum,sunshine_duration,wind_speed_10m_max,wind_direction_10m_dominant,pressure_msl_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,weathercode
2011-04-12,0.0,0.0,0.0,16.4,21.1,12.4,1.67,8,16.86,40429.07,22.2,305,1013.0,0.152,0.136,2
2011-04-13,0.0,0.0,0.0,17.5,22.5,13.6,1.78,34,18.09,39157.08,13.7,301,1013.9,0.133,0.134,3
2011-04-14,0.0,0.0,0.0,17.8,22.4,13.3,1.77,14,18.33,38868.39,17.3,264,1013.0,0.117,0.131,2
2011-04-15,0.0,0.0,0.0,17.5,20.8,14.3,1.19,64,14.66,34719.86,15.5,208,1016.2,0.107,0.129,3
2011-04-16,13.7,13.7,22.0,16.5,17.4,15.5,0.34,100,4.51,844.77,21.9,181,1019.6,0.198,0.131,55
2011-04-17,2.4,2.4,7.0,17.8,19.7,15.6,1.06,62,11.55,36931.3,15.5,184,1023.7,0.226,0.152,53
2011-04-18,0.0,0.0,0.0,18.0,21.2,13.4,1.27,14,17.13,37279.97,12.5,346,1021.6,0.194,0.155,1
2011-04-19,0.0,0.0,0.0,18.3,22.6,12.9,1.41,37,15.87,36007.83,8.8,295,1019.8,0.173,0.154,3
2011-04-20,1.2,1.2,2.0,18.1,23.0,13.3,1.27,74,9.19,19781.13,7.8,282,1018.1,0.161,0.151,55
2011-04-21,1.0,1.0,2.0,18.5,23.5,14.1,1.65,8,16.26,38333.76,15.5,270,1013.5,0.176,0.15,53
2011-04-22,0.0,0.0,0.0,18.2,23.6,13.0,1.81,29,15.97,36723.87,15.5,261,1012.8,0.158,0.148,3
2011-04-23,4.7,4.7,15.0,17.0,19.3,15.2,0.79,72,8.55,27354.47,13.0,237,1020.6,0.187,0.147,53
2011-04-24,1.6,1.6,7.0,17.3,20.3,13.9,0.72,57,11.87,36775.89,9.0,193,1023.4,0.202,0.15,51
2011-04-25,3.3,3.3,14.0,18.2,19.3,17.1,0.6,90,5.1,8990.32,15.4,180,1026.2,0.237,0.161,53
2011-04-26,3.4,3.4,13.0,17.8,19.1,16.8,0.77,62,8.96,32540.76,18.9,153,1029.4,0.228,0.171,53
2011-04-27,0.2,0.2,2.0,17.5,19.0,16.4,0.94,71,9.82,35366.52,20.5,161,1029.6,0.21,0.174,51
2011-04-28,3.9,3.9,16.0,17.5,19.2,16.2,0.76,67,9.4,34421.45,16.8,174,1026.3,0.21,0.175,53
2011-04-29,3.5,3.5,15.0,17.6,19.9,16.2,0.87,77,10.07,32778.42,14.5,190,1024.6,0.22,0.176,53
2011-04-30,2.4,2.4,10.0,17.8,19.3,16.2,0.64,66,9.63,35591.4,9.7,176,1021.5,0.241,0.186,53
2011-05-01,0.5,0.5,2.0,17.4,20.0,14.4,0.86,43,12.09,36081.28,13.0,206,1017.7,0.219,0.19,51
2011-05-02,0.0,0.0,0.0,16.5,19.3,13.6,0.83,89,8.56,14570.93,6.8,247,1015.6,0.203,0.188,3
2011-05-03,6.0,6.0,9.0,15.4,17.2,13.1,0.44,80,8.05,28366.84,14.3,222,1014.8,0.234,0.191,61
2011-05-04,0.0,0.0,0.0,16.3,18.6,14.3,0.76,29,11.77,36154.89,17.3,209,1016.6,0.257,0.21,1
2011-05-05,0.0,0.0,0.0,15.6,17.4,13.9,0.9,26,13.37,36179.66,20.1,199,1021.3,0.229,0.213,3
2011-05-06,0.0,0.0,0.0,15.0,17.3,12.8,0.92,56,14.44,36204.44,12.8,216,1022.6,0.209,0.208,3
2011-05-07,0.0,0.0,0.0,14.9,17.9,11.4,1.03,29,15.08,36229.25,8.3,314,1017.7,0.194,0.203,3
2011-05-08,0.0,0.0,0.0,14.2,18.6,9.1,1.2,36,14.44,36254.09,10.0,272,1013.1,0.183,0.197,3
2011-05-09,0.0,0.0,0.0,13.6,15.4,11.9,0.61,48,10.26,36000.0,23.1,203,1014.8,0.18,0.193,3
2011-05-10,0.0,0.0,0.0,13.4,16.0,11.5,0.93,27,12.59,36005.77,19.2,211,1014.9,0.198,0.19,2
2011-05-11,0.0,0.0,0.0,11.6,15.4,8.7,1.02,36,9.94,33608.94,22.4,291,1009.7,0.187,0.188,3
2011-05-12,0.0,0.0,0.0,11.2,14.7,8.4,1.05,4,14.86,36053.83,18.9,262,1010.8,0.173,0.185,1
2011-05-13,0.0,0.0,0.0,14.4,19.3,11.4,1.31,16,13.32,36000.0,19.1,270,1011.0,0.16,0.181,3
2011-05-14,0.0,0.0,0.0,13.0,15.5,10.8,1.21,10,14.22,35971.31,20.6,251,1017.4,0.148,0.177,2
2011-05-15,0.0,0.0,0.0,12.4,16.9,9.1,1.1,0,13.97,35926.72,12.6,265,1027.9,0.137,0.173,0
2011-05-16,0.0,0.0,0.0,12.3,17.2,7.8,1.2,1,13.97,35883.58,7.3,248,1028.7,0.131,0.169,0
2011-05-17,0.0,0.0,0.0,13.3,17.5,9.2,0.82,14,12.8,35841.93,8.9,209,1029.5,0.126,0.166,2
2011-05-18,0.0,0.0,0.0,14.7,18.1,10.7,0.78,31,11.61,35801.83,8.0,270,1031.0,0.122,0.163,3
2011-05-19,0.0,0.0,0.0,15.5,19.0,11.9,0.79,64,9.97,34343.9,11.0,349,1029.8,0.124,0.161,3
2011-05-20,0.0,0.0,0.0,15.5,20.2,10.2,1.09,41,12.25,35726.48,9.7,347,1026.6,0.121,0.158,3
2011-05-21,0.0,0.0,0.0,16.3,21.7,10.0,1.44,16,12.25,35691.34,8.0,336,1023.5,0.115,0.156,2
2011-05-22,0.0,0.0,0.0,16.7,21.7,11.5,1.43,80,10.65,32400.0,12.4,1,1017.8,0.11,0.153,3
2011-05-23,3.3,3.3,5.0,17.1,21.1,14.5,1.35,43,10.82,33047.64,21.8,318,1005.5,0.133,0.151,61
2011-05-24,0.9,0.9,2.0,14.2,16.7,12.6,0.8,48,9.49,35180.24,17.8,256,1005.8,0.137,0.149,53
2011-05-25,2.0,2.0,7.0,13.0,14.8,12.0,0.57,88,7.82,25674.22,31.9,215,1011.6,0.196,0.15,53
2011-05-26,0.0,0.0,0.0,13.9,16.3,12.1,0.81,52,8.4,35539.09,20.1,220,1016.4,0.243,0.168,3
2011-05-27,0.0,0.0,0.0,12.6,16.0,9.0,0.86,11,11.07,35513.23,11.3,239,1019.0,0.21,0.175,2
2011-05-28,0.1,0.1,1.0,13.3,16.6,10.1,0.68,55,8.95,34949.74,11.4,214,1023.5,0.196,0.175,51
2011-05-29,0.6,0.6,4.0,14.3,16.2,12.6,0.4,89,7.31,33461.52,13.5,209,1023.9,0.218,0.176,51
2011-05-30,7.3,7.3,22.0,14.3,15.7,13.2,0.29,100,4.09,5118.23,23.1,182,1020.4,0.283,0.203,55
2011-05-31,16.9,16.9,24.0,16.2,17.3,14.7,0.41,95,4.56,9194.24,23.5,139,1020.2,0.317,0.274,63
2011-06-01,1.3,1.3,8.0,16.7,18.3,15.6,0.77,69,7.27,31892.13,20.8,144,1025.0,0.282,0.279,51
2011-06-02,0.5,0.5,3.0,16.1,17.7,14.6,0.56,43,7.67,35032.16,13.9,181,1024.3,0.262,0.262,51
2011-06-03,0.0,0.0,0.0,14.4,18.5,10.8,1.05,41,11.87,35374.08,8.4,272,1017.9,0.245,0.25,3
2011-06-04,0.1,0.1,1.0,14.2,19.1,10.5,0.94,76,8.78,25200.0,12.0,293,1015.4,0.233,0.239,51
2011-06-05,0.0,0.0,0.0,13.1,16.2,10.5,0.99,9,12.03,35347.59,12.5,275,1016.0,0.223,0.232,2
2011-06-06,0.0,0.0,0.0,12.4,15.2,10.2,0.98,21,10.08,35336.52,16.5,267,1016.4,0.21,0.224,2
2011-06-07,0.0,0.0,0.0,10.1,14.2,6.8,0.88,32,10.43,35326.89,17.1,294,1016.9,0.202,0.218,3
2011-06-08,0.0,0.0,0.0,9.7,12.0,8.0,0.83,5,12.23,35318.71,23.6,281,1014.7,0.192,0.212,2
2011-06-09,0.0,0.0,0.0,10.9,14.7,8.4,0.87,5,11.78,35307.31,22.0,264,1013.7,0.182,0.206,1
2011-06-10,0.0,0.0,0.0,12.5,15.0,10.4,0.79,33,8.86,27591.49,28.4,238,1016.9,0.175,0.202,3
2011-06-11,1.1,1.1,6.0,13.3,15.2,11.9,0.54,71,6.58,26996.14,21.2,200,1024.2,0.201,0.199,51
2011-06-12,10.1,10.1,23.0,13.5,14.1,12.7,0.35,99,5.44,22027.13,24.9,177,1025.0,0.27,0.211,61
2011-06-13,6.1,6.1,16.0,14.6,15.5,13.4,0.55,99,5.48,18776.26,20.5,163,1022.8,0.277,0.247,55
2011-06-14,5.2,5.2,13.0,15.4,16.7,14.6,0.71,98,3.99,2220.27,27.7,162,1020.9,0.261,0.248,55
2011-06-15,2.8,2.8,13.0,16.0,16.9,15.1,0.72,80,4.72,26013.66,26.2,146,1022.7,0.255,0.246,53
2011-06-16,0.7,0.7,4.0,15.0,16.8,11.9,0.89,37,8.53,35138.41,18.6,189,1019.1,0.241,0.24,51
2011-06-17,0.0,0.0,0.0,12.2,16.6,9.2,1.04,4,11.33,35124.72,25.2,273,1009.0,0.226,0.234,2
2011-06-18,0.0,0.0,0.0,12.5,15.8,10.1,0.88,2,11.41,35113.67,22.2,254,1011.4,0.211,0.226,0
2011-06-19,0.0,0.0,0.0,12.8,16.3,10.1,0.99,15,11.57,35105.24,16.1,267,1015.4,0.201,0.22,3
2011-06-20,0.0,0.0,0.0,12.8,18.0,9.3,1.05,8,11.25,35099.44,14.9,316,1014.1,0.193,0.214,3
2011-06-21,0.8,0.8,3.0,12.4,18.1,9.6,1.12,33,9.71,30084.39,27.7,316,1006.5,0.187,0.209,51
2011-06-22,0.0,0.0,0.0,10.8,14.1,8.9,0.94,11,11.35,35095.77,25.6,275,1011.9,0.181,0.204,3
2011-06-23,0.0,0.0,0.0,13.6,17.5,10.3,1.1,5,10.83,35097.91,19.1,261,1017.8,0.171,0.199,1
2011-06-24,0.0,0.0,0.0,12.2,16.1,8.5,0.9,0,11.36,35102.7,8.0,270,1026.0,0.166,0.195,0
2011-06-25,0.0,0.0,0.0,12.1,17.2,8.5,0.84,6,10.87,35110.12,8.4,310,1029.4,0.162,0.192,1
2011-06-26,0.0,0.0,0.0,11.9,18.0,7.8,1.16,34,11.51,35120.19,9.5,312,1025.8,0.159,0.189,3
2011-06-27,0.0,0.0,0.0,11.7,17.1,6.2,0.83,8,11.24,35132.91,9.1,233,1027.8,0.155,0.185,1
2011-06-28,0.1,0.1,1.0,14.3,16.3,12.9,0.67,63,7.2,31832.46,16.1,190,1033.6,0.155,0.183,51
2011-06-29,1.9,1.9,9.0,15.0,16.6,13.6,0.72,80,6.24,34648.9,13.7,154,1036.5,0.172,0.181,51
2011-06-30,0.0,0.0,0.0,14.1,16.4,12.1,0.8,69,6.22,30286.53,9.8,163,1036.3,0.17,0.18,3
2011-07-01,0.0,0.0,0.0,13.9,15.8,12.5,0.63,59,6.65,33116.53,12.0,208,1030.4,0.167,0.178,3
2011-07-02,0.0,0.0,0.0,14.0,16.8,11.9,0.75,49,8.96,35237.36,9.3,320,1024.9,0.175,0.178,3
2011-07-03,0.0,0.0,0.0,13.8,18.2,9.2,1.06,17,10.52,35266.84,15.0,346,1020.0,0.169,0.176,2
2011-07-04,0.2,0.2,1.0,15.1,19.4,12.6,1.12,18,10.51,35299.12,21.3,326,1013.1,0.161,0.174,51
2011-07-05,0.0,0.0,0.0,13.0,15.1,10.9,1.0,0,11.71,35334.12,31.9,293,1008.7,0.15,0.172,0
2011-07-06,0.0,0.0,0.0,12.5,15.7,10.3,1.06,8,10.66,35371.75,22.7,301,1009.4,0.14,0.169,2
2011-07-07,0.0,0.0,0.0,12.3,14.9,9.8,0.96,0,11.7,35411.97,30.8,269,1012.4,0.131,0.167,0
2011-07-08,0.0,0.0,0.0,10.3,15.1,6.7,0.99,0,12.04,35454.69,12.0,282,1020.6,0.125,0.164,0
2011-07-09,0.0,0.0,0.0,9.5,14.1,5.6,0.87,1,11.87,35499.85,18.3,273,1018.3,0.12,0.162,0
2011-07-10,0.0,0.0,0.0,10.4,14.3,7.2,0.91,4,12.07,35547.38,24.2,292,1014.3,0.115,0.159,1
2011-07-11,0.0,0.0,0.0,11.2,14.7,8.9,1.04,2,12.17,35597.22,18.5,285,1017.8,0.11,0.157,0
2011-07-12,0.0,0.0,0.0,10.8,16.3,6.5,1.13,14,12.19,35649.29,12.8,282,1020.6,0.105,0.155,3
2011-07-13,0.0,0.0,0.0,10.2,12.3,8.8,0.71,100,1.76,0.0,16.7,285,1018.7,0.103,0.153,3
2011-07-14,0.0,0.0,0.0,11.4,13.6,9.2,0.86,20,11.97,35759.86,17.9,219,1026.3,0.1,0.151,3
2011-07-15,0.3,0.3,2.0,11.8,13.5,9.6,0.51,74,7.0,35188.43,17.3,210,1033.6,0.101,0.15,51
2011-07-16,0.7,0.7,6.0,12.7,14.7,10.7,0.66,98,6.53,27330.84,8.2,96,1029.9,0.114,0.149,51
2011-07-17,3.1,3.1,9.0,12.3,14.3,10.6,0.36,64,7.08,29499.81,7.2,322,1024.0,0.163,0.149,53
2011-07-18,0.0,0.0,0.0,12.0,16.9,8.4,0.94,36,10.57,35911.48,14.1,282,1017.7,0.181,0.151,2
2011-07-19,5.4,5.4,9.0,10.2,12.6,7.3,0.6,52,8.82,28467.94,27.2,252,1013.6,0.183,0.151,61
2011-07-20,8.3,8.3,23.0,13.5,14.8,12.1,0.37,83,7.31,27043.24,30.9,204,1013.8,0.285,0.192,53
2011-07-21,14.7,14.7,24.0,12.3,14.0,11.6,0.3,95,5.41,13943.54,24.0,201,1016.6,0.307,0.251,63
2011-07-22,9.7,9.7,22.0,12.2,13.2,11.0,0.33,89,6.0,18735.79,21.7,190,1018.7,0.322,0.304,55
2011-07-23,0.0,0.0,0.0,11.9,13.7,10.5,0.54,43,9.11,36000.0,20.5,213,1020.1,0.3,0.295,2
2011-07-24,0.0,0.0,0.0,11.1,13.3,8.7,0.78,65,7.75,22520.41,8.8,264,1019.2,0.271,0.277,3
2011-07-25,1.1,1.1,3.0,11.1,15.7,7.3,0.67,26,10.26,36000.0,10.8,299,1017.2,0.257,0.263,53
2011-07-26,0.0,0.0,0.0,12.1,16.5,9.0,0.97,12,12.66,36000.0,13.6,264,1020.0,0.245,0.254,1
2011-07-27,0.0,0.0,0.0,11.7,14.2,9.4,0.49,31,9.58,36000.0,11.5,215,1027.0,0.241,0.246,2
2011-07-28,0.0,0.0,0.0,11.7,16.8,6.9,0.95,7,13.36,36000.0,10.8,332,1027.7,0.233,0.241,1
2011-07-29,0.0,0.0,0.0,11.5,16.7,6.1,1.04,0,13.86,36000.0,8.5,331,1025.4,0.222,0.235,0
2011-07-30,0.0,0.0,0.0,11.4,17.5,4.5,1.07,29,13.81,36000.0,9.4,335,1022.7,0.214,0.229,3
2011-07-31,0.7,0.7,4.0,11.9,16.6,6.9,0.88,46,10.13,35429.18,7.9,315,1021.0,0.209,0.223,51
2011-08-01,0.0,0.0,0.0,13.3,19.6,7.1,1.09,6,13.02,36000.0,11.5,337,1020.9,0.206,0.219,1
2011-08-02,0.0,0.0,0.0,14.2,20.1,8.5,1.26,17,13.75,36000.0,9.6,326,1021.7,0.198,0.215,2
2011-08-03,0.0,0.0,0.0,15.6,21.4,10.7,1.32,11,12.3,36000.0,10.3,325,1022.3,0.19,0.21,1
2011-08-04,0.0,0.0,0.0,15.8,22.4,10.3,1.38,0,14.1,36000.0,12.1,346,1024.9,0.182,0.205,0
2011-08-05,0.0,0.0,0.0,15.8,21.4,10.6,1.38,2,14.23,36000.0,13.2,339,1023.6,0.173,0.201,1
2011-08-06,0.0,0.0,0.0,16.1,21.7,11.3,1.45,14,13.56,36000.0,12.3,334,1019.2,0.164,0.196,2
2011-08-07,4.9,4.9,8.0,14.6,17.6,11.5,0.65,46,8.66,32940.83,14.5,331,1015.0,0.177,0.192,61
2011-08-08,1.5,1.5,2.0,11.4,15.6,7.4,0.95,32,13.01,35934.89,11.9,278,1010.2,0.211,0.193,53
2011-08-09,0.0,0.0,0.0,10.5,14.2,7.3,0.84,57,13.11,35465.25,15.1,272,1008.1,0.206,0.194,3
2011-08-10,0.0,0.0,0.0,11.7,16.4,8.1,1.23,13,14.31,36000.0,17.1,276,1006.9,0.191,0.192,3
2011-08-11,0.0,0.0,0.0,11.9,16.3,8.0,0.95,46,12.46,36000.0,12.5,254,1009.4,0.178,0.189,3
2011-08-12,1.7,1.7,8.0,13.3,15.2,11.7,0.51,55,8.84,31551.27,20.0,199,1018.3,0.215,0.189,51
2011-08-13,0.9,0.9,3.0,13.1,17.0,8.8,0.95,57,13.87,29724.52,10.8,303,1023.3,0.208,0.191,51
2011-08-14,9.6,9.6,19.0,12.3,14.5,10.3,0.36,83,8.64,28091.44,10.2,191,1024.9,0.27,0.206,55
2011-08-15,0.3,0.3,3.0,12.8,15.3,10.2,0.52,68,11.2,31746.22,8.3,186,1024.4,0.261,0.235,51
2011-08-16,1.6,1.6,8.0,13.7,15.7,11.4,0.51,55,12.65,36000.0,9.4,78,1020.7,0.245,0.236,51
2011-08-17,2.5,2.5,10.0,14.2,15.6,12.3,0.4,88,5.03,6752.0,17.1,24,1015.9,0.25,0.236,51
2011-08-18,4.1,4.1,6.0,13.7,16.5,10.0,1.2,52,15.95,36175.25,20.3,305,1009.8,0.259,0.241,61
2011-08-19,13.5,13.5,13.0,11.7,14.7,8.8,0.4,85,4.82,13223.9,30.8,188,1016.6,0.273,0.247,63
2011-08-20,6.0,6.0,11.0,14.4,16.4,12.4,0.76,48,12.48,36129.81,22.4,154,1028.6,0.297,0.291,61
2011-08-21,0.4,0.4,3.0,14.3,16.1,12.8,0.87,60,10.21,36318.83,20.2,151,1034.6,0.266,0.274,51
2011-08-22,0.2,0.2,1.0,14.2,15.9,12.9,0.83,73,8.41,31047.43,15.3,157,1037.2,0.252,0.261,51
2011-08-23,0.4,0.4,2.0,14.5,17.0,11.5,0.73,61,9.32,33255.2,8.2,110,1034.1,0.245,0.253,51
2011-08-24,0.0,0.0,0.0,13.6,17.3,8.3,0.71,22,13.95,36815.56,10.9,11,1028.8,0.235,0.246,2
2011-08-25,0.0,0.0,0.0,14.6,19.3,10.5,1.02,0,17.77,38181.97,10.5,353,1023.6,0.223,0.238,0
2011-08-26,0.0,0.0,0.0,14.0,18.6,9.0,0.7,3,16.68,38403.24,10.2,67,1023.6,0.213,0.231,0
2011-08-27,0.0,0.0,0.0,13.7,18.3,9.5,0.77,61,13.67,34547.8,7.0,10,1020.5,0.206,0.225,3
2011-08-28,0.0,0.0,0.0,14.9,18.0,10.2,0.8,34,14.03,37086.29,11.5,225,1018.9,0.201,0.22,3
2011-08-29,0.0,0.0,0.0,15.1,20.9,10.0,1.49,49,17.61,39061.88,12.1,256,1016.9,0.192,0.215,3
2011-08-30,0.6,0.6,6.0,13.8,15.4,12.5,0.61,63,9.86,31199.77,13.2,171,1021.9,0.21,0.211,51
2011-08-31,0.0,0.0,0.0,14.2,17.2,9.8,0.73,37,13.51,39214.05,14.1,137,1022.7,0.211,0.21,3
2011-09-01,1.0,1.0,2.0,14.4,17.2,11.2,0.61,62,12.87,38298.77,12.2,148,1023.9,0.219,0.209,53
2011-09-02,0.0,0.0,0.0,14.2,15.7,12.6,0.88,52,13.21,38800.16,18.0,178,1028.9,0.215,0.209,3
2011-09-03,0.0,0.0,0.0,14.6,18.0,11.1,1.02,29,17.1,40140.41,16.3,20,1029.2,0.202,0.206,3
2011-09-04,0.0,0.0,0.0,15.6,19.5,11.9,1.0,26,18.71,39924.02,15.1,27,1026.4,0.187,0.202,3
2011-09-05,0.0,0.0,0.0,16.7,21.5,12.5,1.21,9,18.17,40262.56,13.6,22,1024.5,0.174,0.198,1
2011-09-06,0.2,0.2,1.0,17.7,22.7,13.4,1.59,54,19.22,40881.49,12.9,351,1017.8,0.162,0.193,51
2011-09-07,0.1,0.1,1.0,14.6,18.0,11.7,1.37,22,18.51,40659.87,17.9,194,1018.6,0.151,0.188,51
2011-09-08,3.9,3.9,6.0,14.3,16.5,11.8,0.59,79,10.97,33903.02,11.9,116,1018.7,0.152,0.184,61
2011-09-09,6.0,6.0,14.0,12.5,14.4,10.8,0.79,77,8.77,16964.56,17.2,237,1009.5,0.23,0.187,55
2011-09-10,0.0,0.0,0.0,12.3,16.0,8.6,1.15,34,18.14,41397.21,27.7,249,1010.4,0.213,0.192,3
2011-09-11,0.2,0.2,1.0,13.5,17.1,10.6,1.22,27,17.83,40341.79,17.8,252,1013.1,0.19,0.19,51
2011-09-12,0.2,0.2,1.0,12.5,15.9,9.9,0.88,21,18.52,41789.46,15.8,213,1022.5,0.187,0.187,51
2011-09-13,0.0,0.0,0.0,13.3,19.6,6.4,1.43,19,21.45,41913.41,12.8,297,1023.4,0.173,0.184,3
2011-09-14,0.0,0.0,0.0,16.2,23.3,9.0,2.05,3,21.48,42037.32,18.7,308,1020.6,0.155,0.179,1
2011-09-15,0.2,0.2,1.0,15.2,17.8,13.4,0.78,25,16.92,42132.31,13.2,108,1020.3,0.143,0.175,51
2011-09-16,0.0,0.0,0.0,16.5,22.9,10.1,1.62,13,20.62,42173.24,10.8,292,1015.7,0.135,0.171,2
2011-09-17,0.0,0.0,0.0,17.1,21.4,12.5,1.04,11,21.18,42214.3,11.9,5,1014.8,0.124,0.167,1
2011-09-18,0.0,0.0,0.0,18.5,26.9,15.1,2.56,8,21.94,42255.52,26.9,246,1015.5,0.113,0.163,2
2011-09-19,0.0,0.0,0.0,17.2,20.9,12.9,0.84,46,19.45,42296.79,20.2,30,1017.0,0.107,0.159,3
2011-09-20,0.0,0.0,0.0,19.3,25.4,14.2,2.17,9,21.69,42338.09,31.3,302,1008.7,0.099,0.155,1
2011-09-21,0.0,0.0,0.0,15.8,20.3,12.1,1.54,4,22.53,42379.46,13.1,258,1019.1,0.091,0.151,2
2011-09-22,0.0,0.0,0.0,16.0,20.5,8.7,1.18,0,22.83,42420.91,16.9,36,1021.2,0.086,0.147,0
2011-09-23,0.0,0.0,0.0,18.5,27.6,12.6,2.79,17,22.92,42462.46,27.8,246,1017.1,0.082,0.143,3
2011-09-24,13.9,13.9,15.0,15.4,16.7,14.3,0.55,100,7.38,1565.41,16.6,136,1020.1,0.117,0.141,63
2011-09-25,42.0,42.0,24.0,13.3,14.2,12.5,0.46,94,2.71,0.0,21.5,153,1020.2,0.318,0.238,63
2011-09-26,2.4,2.4,12.0,14.7,16.4,13.0,0.74,65,15.44,42587.87,17.1,136,1023.3,0.282,0.286,51
2011-09-27,0.0,0.0,0.0,15.3,18.5,10.7,1.1,43,20.84,42629.99,20.9,27,1020.5,0.255,0.267,3
2011-09-28,7.1,7.1,8.0,16.3,19.6,13.1,0.86,82,13.5,23061.88,17.1,10,1013.2,0.244,0.253,63
2011-09-29,16.1,16.1,13.0,16.1,19.5,13.5,1.3,78,15.67,28314.83,30.4,317,999.4,0.31,0.289,63
2011-09-30,0.0,0.0,0.0,15.0,19.0,12.1,1.49,42,22.31,42757.59,26.7,284,1004.2,0.263,0.278,3
2011-10-01,1.2,1.2,3.0,13.9,17.4,9.4,0.98,66,17.74,37898.44,18.6,163,1006.6,0.242,0.259,53
2011-10-02,8.0,8.0,12.0,13.3,14.8,11.8,0.63,94,11.43,20600.42,24.2,183,1015.5,0.305,0.278,61
2011-10-03,0.0,0.0,0.0,13.6,15.1,11.9,0.65,48,17.33,42955.08,17.5,195,1022.4,0.271,0.28,3
2011-10-04,0.5,0.5,3.0,14.0,16.0,12.3,0.75,64,15.99,42094.52,14.7,191,1023.8,0.255,0.266,51
2011-10-05,0.0,0.0,0.0,14.3,17.5,10.2,1.0,95,19.51,34007.79,14.2,52,1020.4,0.239,0.255,3
2011-10-06,3.1,3.1,7.0,15.5,18.3,12.7,0.86,99,12.98,22557.26,9.4,27,1015.4,0.231,0.245,53
2011-10-07,0.5,0.5,2.0,16.2,19.1,12.9,0.65,71,19.74,41386.84,10.2,48,1012.2,0.249,0.242,51
2011-10-08,4.2,4.2,11.0,16.0,18.5,12.6,0.46,75,16.46,42291.58,11.5,176,1010.5,0.26,0.244,55
2011-10-09,0.0,0.0,0.0,16.6,22.4,11.8,1.65,55,20.62,38173.94,23.2,269,1007.5,0.237,0.242,3
2011-10-10,0.0,0.0,0.0,15.6,19.1,11.5,1.11,56,21.53,43434.09,7.6,239,1008.6,0.22,0.235,3
2011-10-11,0.0,0.0,0.0,15.4,19.3,11.8,1.31,34,24.55,45354.51,12.6,236,1011.2,0.202,0.227,3
2011-10-12,0.0,0.0,0.0,14.6,18.5,10.5,1.13,19,25.12,45431.48,19.1,158,1017.7,0.187,0.218,2
2011-10-13,0.4,0.4,3.0,15.7,17.9,12.9,0.88,77,12.47,25311.39,15.4,80,1022.0,0.18,0.211,51
2011-10-14,0.0,0.0,0.0,17.1,18.7,15.1,0.74,99,9.85,8594.81,17.1,62,1018.4,0.174,0.206,3
2011-10-15,0.2,0.2,1.0,18.8,21.3,17.1,0.63,58,17.06,32400.0,8.9,53,1009.7,0.179,0.202,51
2011-10-16,2.7,2.7,5.0,17.8,21.7,14.7,1.34,22,26.45,45736.42,12.5,196,1015.5,0.172,0.197,53
2011-10-17,1.1,1.1,7.0,15.3,17.4,13.8,1.1,48,22.0,40305.58,15.6,156,1031.0,0.18,0.192,51
2011-10-18,0.0,0.0,0.0,15.7,18.7,13.0,1.07,35,21.06,45885.79,15.0,86,1033.1,0.164,0.188,3
2011-10-19,0.0,0.0,0.0,16.2,20.4,11.1,1.26,0,27.94,45959.36,15.0,32,1029.6,0.148,0.183,0
2011-10-20,0.0,0.0,0.0,18.1,22.9,12.9,1.43,5,27.73,46032.06,17.3,27,1025.4,0.133,0.177,2
2011-10-21,0.0,0.0,0.0,20.0,25.8,14.5,1.98,10,27.14,46103.79,13.4,15,1022.7,0.12,0.171,1
2011-10-22,0.0,0.0,0.0,19.4,23.0,16.5,1.02,84,23.72,45444.31,12.8,91,1022.9,0.109,0.166,3
2011-10-23,0.0,0.0,0.0,19.6,23.3,15.1,0.97,67,21.91,40929.8,13.4,79,1019.5,0.103,0.162,3
2011-10-24,0.0,0.0,0.0,23.0,28.6,17.0,2.46,42,26.88,46312.17,16.3,329,1011.0,0.095,0.157,3
2011-10-25,5.6,5.6,6.0,18.2,21.2,15.4,1.02,98,11.63,16670.93,23.3,163,1012.9,0.109,0.153,63
2011-10-26,0.9,0.9,5.0,15.6,16.3,14.7,0.76,100,7.13,1096.11,18.3,146,1022.3,0.129,0.152,51
2011-10-27,0.9,0.9,5.0,16.9,18.2,15.3,0.86,96,10.81,11443.95,13.8,91,1022.8,0.131,0.151,51
2011-10-28,0.0,0.0,0.0,18.4,20.5,16.3,0.92,87,16.99,36562.25,16.9,35,1017.3,0.125,0.149,3
2011-10-29,0.4,0.4,1.0,20.7,24.8,16.6,1.01,77,15.75,31066.85,8.7,353,1010.2,0.118,0.148,51
2011-10-30,1.1,1.1,6.0,19.3,22.8,15.7,1.18,55,20.29,46691.09,18.9,195,1012.3,0.124,0.146,51
2011-10-31,0.0,0.0,0.0,16.4,18.5,14.3,0.93,48,23.37,46750.3,18.4,171,1020.2,0.13,0.144,3
2011-11-01,0.1,0.1,1.0,16.5,18.4,15.2,0.88,68,14.54,31485.04,12.4,132,1018.0,0.12,0.142,51
2011-11-02,0.0,0.0,0.0,17.4,20.5,14.5,1.03,45,25.42,46800.0,20.2,131,1011.2,0.11,0.14,3
2011-11-03,4.9,4.9,10.0,15.7,16.9,14.8,0.7,90,7.8,10455.6,15.5,115,1013.9,0.174,0.14,53
